"No.","Time","Source","Destination","Protocol","Length","Info"
"6404","0.116723","45.39.170.114","10.10.10.10","TCP","58","80  >  63949 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6405","0.116778","23.230.240.49","10.10.10.10","TCP","58","80  >  49046 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6406","0.116815","107.187.3.42","10.10.10.10","TCP","58","80  >  9432 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6407","0.116877","45.39.112.7","10.10.10.10","TCP","58","80  >  33967 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6408","0.116881","45.39.153.239","10.10.10.10","TCP","58","80  >  42366 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6409","0.116889","107.186.56.126","10.10.10.10","TCP","58","80  >  20069 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6410","0.116942","142.252.5.35","10.10.10.10","TCP","58","80  >  58358 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6411","0.116963","104.252.18.152","10.10.10.10","TCP","58","80  >  20305 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6412","0.116979","23.27.140.102","10.10.10.10","TCP","58","80  >  50923 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6413","0.117014","104.252.127.105","10.10.10.10","TCP","58","80  >  30471 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6414","0.117017","142.111.43.170","10.10.10.10","TCP","58","80  >  18064 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6415","0.117020","107.187.252.24","10.10.10.10","TCP","54","80  >  8892 [RST] Seq=1 Win=0 Len=0"
"6416","0.117023","172.120.43.172","10.10.10.10","TCP","58","80  >  63101 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6417","0.117025","23.230.39.107","10.10.10.10","TCP","58","80  >  17835 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6418","0.117148","45.38.207.192","10.10.10.10","TCP","58","80  >  62211 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6419","0.117152","104.253.167.202","10.10.10.10","TCP","58","80  >  23005 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6420","0.117178","23.27.12.21","10.10.10.10","TCP","58","80  >  50663 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6421","0.117192","69.46.73.219","10.10.10.10","TCP","58","80  >  42630 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6422","0.117211","142.252.92.98","10.10.10.10","TCP","58","80  >  63088 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6423","0.117222","142.252.144.52","10.10.10.10","TCP","58","80  >  55487 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6424","0.117231","107.164.132.211","10.10.10.10","TCP","58","80  >  7288 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6425","0.117261","107.187.167.45","10.10.10.10","TCP","54","80  >  53881 [RST] Seq=1 Win=0 Len=0"
"6426","0.117263","166.88.128.10","10.10.10.10","TCP","58","80  >  58772 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6427","0.117266","107.186.60.134","10.10.10.10","TCP","54","80  >  15286 [RST] Seq=1 Win=0 Len=0"
"6428","0.117269","192.177.83.28","10.10.10.10","TCP","58","80  >  54880 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6429","0.117301","107.164.48.196","10.10.10.10","TCP","58","80  >  54244 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6430","0.117374","107.187.83.89","10.10.10.10","TCP","58","80  >  43827 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6431","0.117412","107.187.19.221","10.10.10.10","ICMP","82","Destination unreachable (Host administratively prohibited)"
"6432","0.117419","173.245.91.134","10.10.10.10","TCP","58","80  >  27648 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1400"
"6433","0.117462","142.111.177.253","10.10.10.10","TCP","58","80  >  8233 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6434","0.117465","107.164.173.152","10.10.10.10","TCP","58","80  >  17045 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6435","0.117468","104.165.16.38","10.10.10.10","TCP","54","80  >  57133 [RST] Seq=1 Win=0 Len=0"
"6436","0.117471","104.252.218.238","10.10.10.10","TCP","58","443  >  36585 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6437","0.117474","173.245.91.134","10.10.10.10","TCP","58","80  >  20358 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1400"
"6438","0.117477","172.252.133.155","10.10.10.10","ICMP","86","Destination unreachable (Host administratively prohibited)"
"6439","0.117478","104.164.79.53","10.10.10.10","TCP","54","443  >  31912 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"6440","0.117482","23.230.169.76","10.10.10.10","TCP","58","80  >  15891 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6441","0.117484","50.118.198.62","10.10.10.10","TCP","58","80  >  28587 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6442","0.117486","38.74.131.251","10.10.10.10","TCP","58","80  >  56877 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6443","0.117489","23.27.199.105","10.10.10.10","TCP","58","80  >  30395 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6444","0.117491","142.252.232.69","10.10.10.10","TCP","58","80  >  1065 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6445","0.117494","23.230.169.173","10.10.10.10","TCP","58","80  >  14068 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6446","0.117496","172.252.122.139","10.10.10.10","TCP","58","80  >  9685 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6447","0.117508","107.186.243.57","10.10.10.10","TCP","58","80  >  50523 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6448","0.117512","45.39.253.164","10.10.10.10","ICMP","82","Destination unreachable (Host administratively prohibited)"
"6449","0.117525","45.39.6.120","10.10.10.10","TCP","58","80  >  62811 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6450","0.117528","107.187.219.67","10.10.10.10","TCP","58","80  >  18449 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6451","0.117547","23.27.161.6","10.10.10.10","TCP","58","443  >  13655 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6452","0.117586","172.121.37.206","10.10.10.10","TCP","58","80  >  29821 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6453","0.117610","172.120.93.120","10.10.10.10","TCP","58","80  >  6809 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6454","0.117614","173.245.91.134","10.10.10.10","TCP","58","80  >  55399 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1400"
"6455","0.117635","172.252.196.138","10.10.10.10","TCP","54","80  >  38604 [RST] Seq=1 Win=0 Len=0"
"6456","0.117721","205.164.15.135","10.10.10.10","TCP","58","443  >  34579 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1400"
"6457","0.117734","107.187.38.201","10.10.10.10","TCP","58","443  >  38745 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6458","0.117755","107.187.103.204","10.10.10.10","TCP","54","443  >  41135 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"6459","0.117757","104.165.160.104","10.10.10.10","TCP","58","80  >  31664 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400"
"6460","0.117760","107.186.56.246","10.10.10.10","TCP","58","80  >  18118 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6461","0.117762","136.0.174.239","10.10.10.10","TCP","58","80  >  6892 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6462","0.117803","107.164.5.200","10.10.10.10","TCP","58","80  >  34363 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6463","0.117806","166.88.107.135","10.10.10.10","TCP","58","80  >  50818 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6464","0.117809","107.164.5.200","10.10.10.10","TCP","58","80  >  13877 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6465","0.117811","23.230.240.19","10.10.10.10","TCP","58","443  >  59174 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6466","0.117828","172.121.234.153","10.10.10.10","TCP","58","80  >  44455 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6467","0.117830","172.252.101.254","10.10.10.10","TCP","58","80  >  58252 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6468","0.117832","45.38.42.77","10.10.10.10","TCP","58","80  >  28480 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6469","0.117878","172.121.234.34","10.10.10.10","TCP","58","80  >  50869 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6470","0.117884","104.252.46.46","10.10.10.10","TCP","58","80  >  46165 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6471","0.117888","107.187.38.201","10.10.10.10","TCP","58","443  >  2770 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6472","0.117891","107.165.28.238","10.10.10.10","TCP","58","80  >  48675 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6473","0.117895","23.230.111.62","10.10.10.10","TCP","58","80  >  18414 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6474","0.117946","23.27.7.25","10.10.10.10","TCP","58","443  >  49398 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6475","0.117955","23.230.39.244","10.10.10.10","TCP","58","80  >  38569 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6476","0.117959","107.164.82.110","10.10.10.10","TCP","54","80  >  11010 [RST] Seq=1 Win=0 Len=0"
"6477","0.117989","172.252.131.169","10.10.10.10","TCP","54","80  >  24751 [RST] Seq=1 Win=0 Len=0"
"6478","0.117992","104.165.47.17","10.10.10.10","TCP","58","80  >  1241 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6479","0.118001","104.165.64.205","10.10.10.10","TCP","58","80  >  7765 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6480","0.118071","104.252.22.170","10.10.10.10","TCP","58","80  >  22167 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6481","0.118099","104.252.22.170","10.10.10.10","TCP","58","80  >  11207 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6482","0.118140","172.120.124.89","10.10.10.10","TCP","58","80  >  16739 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6483","0.118169","172.121.25.222","10.10.10.10","TCP","58","80  >  5312 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6484","0.118202","23.230.230.119","10.10.10.10","TCP","58","80  >  8777 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6485","0.118204","166.88.70.71","10.10.10.10","TCP","58","80  >  26007 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6486","0.118229","107.187.69.199","10.10.10.10","TCP","58","80  >  25222 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6487","0.118239","107.164.219.26","10.10.10.10","TCP","58","80  >  31501 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6488","0.118291","192.177.22.89","10.10.10.10","TCP","58","80  >  42112 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6489","0.118359","45.38.154.5","10.10.10.10","TCP","58","80  >  43026 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6490","0.118362","172.252.159.220","10.10.10.10","TCP","58","443  >  23155 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6491","0.118364","172.120.43.92","10.10.10.10","TCP","58","80  >  10396 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6492","0.118366","107.186.151.122","10.10.10.10","TCP","58","80  >  12337 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6493","0.118376","50.118.238.38","10.10.10.10","TCP","58","80  >  21523 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6494","0.118379","104.252.18.132","10.10.10.10","TCP","58","80  >  20926 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6495","0.118408","104.164.147.21","10.10.10.10","TCP","54","80  >  25413 [RST] Seq=1 Win=0 Len=0"
"6496","0.118411","107.165.103.210","10.10.10.10","TCP","58","80  >  16616 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6497","0.118438","107.187.127.116","10.10.10.10","TCP","54","80  >  30513 [RST] Seq=1 Win=0 Len=0"
"6498","0.118485","216.223.207.13","10.10.10.10","OpenVPN","232","MessageType: P_DATA_V2"
"6499","0.118509","107.164.75.70","10.10.10.10","TCP","54","443  >  16784 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"6500","0.118529","172.99.233.20","10.10.10.10","UDP","179","53057  >  50013 Len=137"
"6501","0.118634","104.165.208.211","10.10.10.10","TCP","58","80  >  7235 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6502","0.118713","104.164.31.69","10.10.10.10","TCP","58","80  >  30973 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6503","0.118715","104.252.216.254","10.10.10.10","TCP","58","80  >  14682 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6504","0.118717","107.164.76.8","10.10.10.10","TCP","58","80  >  25296 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6505","0.118720","107.165.155.78","10.10.10.10","TCP","58","80  >  59476 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6506","0.118722","142.252.246.67","10.10.10.10","TCP","58","80  >  6971 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6507","0.118725","107.164.244.52","10.10.10.10","TCP","58","80  >  39047 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6508","0.118728","104.253.60.128","10.10.10.10","TCP","58","80  >  742 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6509","0.118730","104.252.163.23","10.10.10.10","TCP","58","80  >  38537 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6510","0.118738","172.121.130.56","10.10.10.10","TCP","58","443  >  19951 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6511","0.118740","136.0.83.2","10.10.10.10","TCP","58","80  >  17052 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6512","0.118752","172.121.130.74","10.10.10.10","TCP","58","443  >  22466 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6513","0.118758","172.121.130.176","10.10.10.10","TCP","58","443  >  36888 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6514","0.118772","107.164.165.182","10.10.10.10","TCP","58","80  >  34182 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6515","0.118786","107.164.5.64","10.10.10.10","TCP","58","80  >  30439 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6516","0.118790","107.165.156.29","10.10.10.10","TCP","58","443  >  39414 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6517","0.118813","107.164.173.152","10.10.10.10","TCP","58","443  >  429 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6518","0.118817","45.38.88.242","10.10.10.10","TCP","58","80  >  8743 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6519","0.118820","45.39.5.52","10.10.10.10","TCP","58","80  >  8502 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6520","0.118830","104.164.253.158","10.10.10.10","TCP","58","443  >  1850 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6521","0.118867","23.230.162.206","10.10.10.10","TCP","58","80  >  21286 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6522","0.118992","23.230.194.118","10.10.10.10","TCP","58","443  >  30474 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6523","0.119012","23.230.194.181","10.10.10.10","TCP","58","443  >  61405 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6524","0.119044","142.111.116.73","10.10.10.10","TCP","54","80  >  31824 [RST] Seq=1 Win=0 Len=0"
"6525","0.119047","166.88.129.191","10.10.10.10","TCP","58","80  >  4353 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6526","0.119050","104.165.200.61","10.10.10.10","TCP","54","80  >  4896 [RST] Seq=1 Win=0 Len=0"
"6527","0.119089","23.27.161.125","10.10.10.10","TCP","58","443  >  60113 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6528","0.119124","142.252.241.230","10.10.10.10","TCP","58","80  >  12187 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6529","0.119145","23.27.43.69","10.10.10.10","TCP","58","80  >  25723 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6530","0.119161","23.27.71.133","10.10.10.10","TCP","58","80  >  29544 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6531","0.119174","166.88.93.191","10.10.10.10","TCP","54","443  >  49589 [RST] Seq=1 Win=0 Len=0"
"6532","0.119208","172.252.223.49","10.10.10.10","TCP","58","80  >  57422 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6533","0.119210","104.164.30.227","10.10.10.10","TCP","58","80  >  23442 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6534","0.119216","45.38.42.94","10.10.10.10","TCP","58","80  >  9171 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6535","0.119219","172.121.97.44","10.10.10.10","TCP","58","80  >  40101 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6536","0.119228","172.121.234.59","10.10.10.10","TCP","58","80  >  46876 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6537","0.119251","172.120.142.34","10.10.10.10","TCP","58","80  >  3746 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6538","0.119280","104.252.249.180","10.10.10.10","TCP","58","80  >  2337 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6539","0.119284","136.0.255.202","10.10.10.10","TCP","58","80  >  54085 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6540","0.119286","142.111.82.182","10.10.10.10","TCP","58","80  >  20447 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6541","0.119289","107.165.236.212","10.10.10.10","TCP","58","80  >  21967 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6542","0.119292","142.111.82.182","10.10.10.10","TCP","58","80  >  39876 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6543","0.119295","104.165.246.235","10.10.10.10","TCP","54","80  >  50780 [RST] Seq=1 Win=0 Len=0"
"6544","0.119298","107.164.206.232","10.10.10.10","TCP","58","80  >  27006 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6545","0.119326","23.27.86.116","10.10.10.10","TCP","58","443  >  25355 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6546","0.119352","166.88.105.49","10.10.10.10","TCP","58","80  >  51847 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6547","0.119400","172.252.246.105","10.10.10.10","TCP","54","80  >  64001 [RST] Seq=1 Win=0 Len=0"
"6548","0.119426","104.165.110.220","10.10.10.10","TCP","58","80  >  60927 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6549","0.119429","172.121.9.60","10.10.10.10","TCP","58","80  >  26092 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6550","0.119431","23.230.240.150","10.10.10.10","TCP","58","443  >  32193 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6551","0.119461","172.121.9.60","10.10.10.10","TCP","58","80  >  49231 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6552","0.119464","23.230.240.121","10.10.10.10","TCP","58","443  >  53284 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6553","0.119467","104.253.237.84","10.10.10.10","TCP","54","80  >  24683 [RST] Seq=1 Win=0 Len=0"
"6554","0.119482","23.27.213.84","10.10.10.10","TCP","58","80  >  14246 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6555","0.119517","104.164.178.216","10.10.10.10","TCP","58","443  >  47432 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6556","0.119547","50.117.50.79","10.10.10.10","TCP","54","80  >  49933 [RST] Seq=1 Win=0 Len=0"
"6557","0.119571","107.186.17.161","10.10.10.10","TCP","58","80  >  49592 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6558","0.119574","172.120.80.226","10.10.10.10","TCP","58","80  >  64079 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6559","0.119623","50.118.174.40","10.10.10.10","TCP","58","80  >  13001 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6560","0.119627","50.117.60.3","10.10.10.10","TCP","58","80  >  6783 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6561","0.119660","104.252.3.136","10.10.10.10","TCP","58","80  >  21727 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6562","0.119686","104.164.150.163","10.10.10.10","TCP","58","80  >  37677 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6563","0.119690","45.38.230.36","10.10.10.10","TCP","58","80  >  40219 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6564","0.119693","45.39.115.160","10.10.10.10","TCP","58","80  >  11754 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6565","0.119759","107.164.76.231","10.10.10.10","TCP","58","443  >  7014 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6566","0.119763","45.38.57.208","10.10.10.10","TCP","58","80  >  55182 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6567","0.119766","23.230.251.138","10.10.10.10","TCP","58","80  >  58746 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6568","0.119790","45.38.7.119","10.10.10.10","TCP","58","443  >  53383 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6569","0.119858","172.120.241.135","10.10.10.10","TCP","58","80  >  34602 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6570","0.119862","107.187.7.231","10.10.10.10","TCP","58","80  >  56842 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6571","0.119869","107.187.14.25","10.10.10.10","TCP","58","80  >  59023 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6572","0.119878","107.187.229.14","10.10.10.10","TCP","58","80  >  53339 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6573","0.119920","23.27.107.243","10.10.10.10","TCP","58","80  >  35514 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6574","0.119934","192.177.16.82","10.10.10.10","TCP","58","80  >  47750 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6575","0.119966","172.120.33.210","10.10.10.10","TCP","58","80  >  6365 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6576","0.119976","104.252.53.192","10.10.10.10","TCP","58","80  >  44926 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"6577","0.120024","172.252.70.173","10.10.10.10","TCP","58","443  >  47201 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6578","0.120036","107.186.183.202","10.10.10.10","TCP","58","80  >  19606 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6579","0.120049","107.186.108.19","10.10.10.10","TCP","58","443  >  33730 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6580","0.120067","104.253.94.57","10.10.10.10","TCP","58","80  >  3139 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6581","0.120106","172.120.137.169","10.10.10.10","TCP","58","80  >  48530 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6582","0.120117","142.111.224.222","10.10.10.10","TCP","58","80  >  45558 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"6583","0.120137","107.164.5.136","10.10.10.10","TCP","58","80  >  21485 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6584","0.120153","107.164.5.136","10.10.10.10","TCP","58","80  >  56718 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6585","0.120172","50.118.174.65","10.10.10.10","TCP","58","80  >  32236 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6586","0.120175","107.164.165.107","10.10.10.10","TCP","58","80  >  15949 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6587","0.120177","45.39.164.142","10.10.10.10","TCP","58","80  >  5094 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"6588","0.120180","50.118.174.152","10.10.10.10","TCP","58","80  >  61144 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
